id,created_at,user,ori_text,hashtags,cleaned_text,cleaned_hashtags,cleaned_text_no_stopwords,label
1886277949986681190,2025-02-03 04:58:03+00:00,Dedy Rahmᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,"Tukin dengan skema 1 sangat tidak adil. Semua ASN dosen berhak memperoleh tukin.

#DosenDimiskinkanNegara #dosenbukansapiperah #tukinforall
#bayartukindosenkemdiktisaintek #dosen 
@tukin_dosenASN","['DosenDimiskinkanNegara', 'dosenbukansapiperah', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosen']",tukin dengan skema sangat tidak adil semua asn dosen berhak memperoleh tukin,dosendimiskinkannegara dosenbukansapiperah tukinforall bayartukindosenkemdiktisaintek dosen,tukin skema adil asn dosen berhak memperoleh tukin,Neutral
1886243446731808895,2025-02-03 02:40:57+00:00,Parmin,"Aksi Damai ADAKSI TUKIN FOR ALL 03 Februari 2025. Bayar dari awal, kan? Kan? 

#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/pge9neBnZv","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",aksi damai adaksi tukin for all februari bayar dari awal kan kan,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,aksi damai adaksi tukin for all februari bayar,Neutral
1886277329388974518,2025-02-03 04:55:35+00:00,'aish',"""Mengajar, meneliti, mengabdi—semua dijalankan. Tapi kenapa tunjangan kinerja masih tertunda? Kami butuh kepastian! #TukinSegeraCair #DosenJugaButuhKepastian""
 #TukinJanganTertunda 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah","['TukinSegeraCair', 'DosenJugaButuhKepastian', 'TukinJanganTertunda', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",mengajar meneliti mengabdisemua dijalankan tapi kenapa tunjangan kinerja masih tertunda kami butuh kepastian,tukinsegeracair dosenjugabutuhkepastian tukinjangantertunda tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,mengajar meneliti mengabdisemua dijalankan tunjangan kinerja tertunda butuh kepastian,Neutral
1886226550305231195,2025-02-03 01:33:48+00:00,Oesmaaan,"Tukin bagi dosen ASN kemendiktisaintek adalah hak yang terabaikan oleh negara selama 5 tahun.
#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah
@tukin_dosenASN","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",tukin bagi dosen asn kemendiktisaintek adalah hak yang terabaikan oleh negara selama tahun,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,tukin dosen asn kemendiktisaintek hak terabaikan negara,Negative
1886257562649338160,2025-02-03 03:37:02+00:00,Asih Winantu,"dukung pembayaran tukin for all
#tukinforall 
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah
tetap solid guys @tukin_dosenASN https://t.co/e9CZNuBCE1","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",dukung pembayaran tukin for all tetap solid guys,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,dukung pembayaran tukin for all solid guys,Positive
1878400123987788201,2025-01-12 11:14:23+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"sebetulnya dosen tidak iri dengan kesejahteraan mahasiswa kami dulu yang telah lulus dan bekerja. Malah sejujurnya bahagia karena taraf hidupnya meningkat. 

dosen hanya ingin hidup cukup saja, tidak lebih.",[],sebetulnya dosen tidak iri dengan kesejahteraan mahasiswa kami dulu yang telah lulus dan bekerja malah sejujurnya bahagia karena taraf hidupnya meningkat dosen hanya ingin hidup cukup saja tidak lebih,,dosen iri kesejahteraan mahasiswa lulus sejujurnya bahagia taraf hidupnya meningkat dosen hidup,Negative
1881294510581592436,2025-01-20 10:55:38+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Kami dosen ASN Kemendiktisaintek @Kemdiktisaintek menghimbau agar seluruh dosen jangan terprovokasi dengan isu selain tukin (seperti ganti menteri dan sebagainya) karena demo yang terjadi di Dikti hari ini bukan dari dosen dan kami belum tahu duduk perkaranya.

Kami mendukung Pak","['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'DosenDimiskinkanNegara']",kami dosen asn kemendiktisaintek menghimbau agar seluruh dosen jangan terprovokasi dengan isu selain tukin seperti ganti menteri dan sebagainya karena demo yang terjadi di dikti hari ini bukan dari dosen dan kami belum tahu duduk perkaranya kami mendukung pak,bayartukindosenkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,dosen asn kemendiktisaintek menghimbau dosen terprovokasi isu tukin ganti menteri demo dikti dosen duduk perkaranya mendukung,Negative
1879108882511053039,2025-01-14 10:10:44+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Ga usah gpp kok bu, kami ikhlas penelitian tanpa honor. Dah lama memang seperti itu.

Bayar hutang tukin aja dulu.

Yang jelas nyata lebih halal, barokah dan pasti buat kami. https://t.co/I7dDocStZk",[],tidak usah gpp kok bu kami ikhlas penelitian tanpa honor sudah lama memang seperti itu bayar hutang tukin saja dulu yang jelas nyata lebih halal barokah dan pasti buat kami,,gpp bu ikhlas penelitian honor bayar hutang tukin nyata halal barokah,Positive
1879039212177203642,2025-01-14 05:33:53+00:00,Dosen Kesayanganmu,"hapus sertifikasi dosen &amp; guru ASN. ganti dengan tunkin. 

sertifikasi dosen &amp; guru, cukup diberikan pada guru non ASN saja. 

rada lucu juga republik ini, ASN lain langsung dapat tunkin. giliran dosen &amp; guru harus akrobat dulu baru bisa dapat sertifikasi.",[],hapus sertifikasi dosen guru asn ganti dengan tunkin sertifikasi dosen guru cukup diberikan pada guru non asn saja rada lucu juga republik ini asn lain langsung dapat tunkin giliran dosen guru harus akrobat dulu baru bisa dapat sertifikasi,,hapus sertifikasi dosen guru asn ganti tunkin sertifikasi dosen guru guru non asn rada lucu republik asn langsung tunkin giliran dosen guru akrobat sertifikasi,Negative
1880553006401536134,2025-01-18 09:49:10+00:00,anak cipit,"Bayar Tukin Dosen ASN Kemendikbud! @Kemdiktisaintek @tukin_dosenASN @DPR_RI @KOMISIXDPRRI @prabowo @detikcom @NarasiNewsroom 
#DosenDimiskinkanNegara
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah","['DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",bayar tukin dosen asn kemendikbud,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,bayar tukin dosen asn kemendikbud,Neutral
1889142552118624761,2025-02-11 02:40:57+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Sampai detik ini belum ada kejelasan terkait pembayaran tukin untuk dosen ASN @Kemdiktisaintek, belum ada jawaban resmi @KemensetnegRI atas penyampaian aspirasi kami ke Istana, belum ada respon pak @prabowo terkait tuntutan dosen terhadap AKSI SOLIDARITAS 3 Februari 2025. Apakah https://t.co/QmTBqI4zqE","['dosenmogoknasional', 'dosenbukansapiperah', 'tukinforall', 'bayartukindosenasnkemdiktisaintek']",sampai detik ini belum ada kejelasan terkait pembayaran tukin untuk dosen asn belum ada jawaban resmi atas penyampaian aspirasi kami ke istana belum ada respon pak terkait tuntutan dosen terhadap aksi solidaritas februari apakah,dosenmogoknasional dosenbukansapiperah tukinforall bayartukindosenasnkemdiktisaintek,detik kejelasan terkait pembayaran tukin dosen asn resmi penyampaian aspirasi istana respon terkait tuntutan dosen aksi solidaritas februari,Neutral
1878406932731437304,2025-01-12 11:41:26+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"1. Kelompok yang puas : biasanya kalangan senior yang udah sering dapet dana hibah Milyaran, tunjangan GB, dari univ yang udah gede pemasukannya. coba suruh mengabdi di univ kecil di luar jawa, mungkin paling lantang.
2. Kelompok yang suruh nyari sambilan: dia sadar kalo",[],kelompok yang puas biasanya kalangan senior yang sudah sering dapat dana hibah milyaran tunjangan gb dari univ yang sudah gede pemasukannya coba suruh mengabdi di univ kecil di luar jawa mungkin paling lantang kelompok yang suruh nyari sambilan dia sadar kalau,,kelompok puas kalangan senior dana hibah milyaran tunjangan gb univ gede pemasukannya coba suruh mengabdi univ jawa lantang kelompok suruh nyari sambilan sadar,Negative
1888858616591208651,2025-02-10 07:52:42+00:00,rasadesa,"@prabowo Siap Jenderal... kami dosen juga kemarin demo menuntut tukin.. tapi kata sekjen Togar Simatupang akan dipantau dan ditertibkan... #tukinforall
#dosenbukansapiperah 
#dosendimiskinkannegara","['tukinforall', 'dosenbukansapiperah', 'dosendimiskinkannegara']",siap jenderal kami dosen juga kemarin demo menuntut tukin tapi kata sekjen togar simatupang akan dipantau dan ditertibkan,tukinforall dosenbukansapiperah dosendimiskinkannegara,jenderal dosen kemarin demo menuntut tukin sekjen togar simatupang dipantau ditertibkan,Negative
1886201743991882083,2025-02-02 23:55:14+00:00,Neolaka Frengky,"Mendukung aksi damai menuntut tukin dosen ASN dibayar. Tukin for all PTNBH, BLU, SATKER 

#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/5ZYaiXWcu6","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",mendukung aksi damai menuntut tukin dosen asn dibayar tukin for all ptnbh blu satker,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,mendukung aksi damai menuntut tukin dosen asn dibayar tukin for all ptnbh blu satker,Neutral
1879563450248314886,2025-01-15 16:17:01+00:00,Shofwan Al Banna,"Tak ada tukin untuk dosen. Adanya gaji besar stafsus pendengung. 

Di negeri yang dikuasai kebodohan, pendengung lebih penting dari pendidik.",[],tak ada tukin untuk dosen adanya gaji besar stafsus pendengung di negeri yang dikuasai kebodohan pendengung lebih penting dari pendidik,,tukin dosen gaji stafsus pendengung negeri dikuasai kebodohan pendengung pendidik,Negative
1889657642370416773,2025-02-12 12:47:44+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"ISI Padangpanjang gokiill🔥🔥,, desak TUKIN Dosen  @Kemdiktisaintek lewat pertunjukan seni 🤩
Semoga tersampaikan ke pak @prabowo @gibran_tweet @Gerindra https://t.co/b4RqgzF4UG",[],isi padangpanjang gokiill desak tukin dosen lewat pertunjukan seni semoga tersampaikan ke pak,,isi padangpanjang gokiill desak tukin dosen pertunjukan seni semoga,Neutral
1875831050691366987,2025-01-05 09:05:48+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Undangan Terbuka untuk Rekan-rekan Wartawan seluruh Indonesia.
Atas nama ADAKSI (Aliansi Dosen ASN @Kemdiktisaintek Seluruh Indonesia), kami mengundang teman-teman untuk meliput aksi yang terpaksa kami lakukan. Mohon dukungannya untuk liputan dan siarannya @detikcom
@detik_edu https://t.co/XG6jGQyPK8",[],undangan terbuka untuk rekanrekan wartawan seluruh indonesia atas nama adaksi aliansi dosen asn seluruh indonesia kami mengundang temanteman untuk meliput aksi yang terpaksa kami lakukan mohon dukungannya untuk liputan dan siarannya,,undangan terbuka rekanrekan wartawan indonesia nama adaksi aliansi dosen asn indonesia mengundang temanteman meliput aksi terpaksa lakukan mohon dukungannya liputan siarannya,Neutral
1886007913887432787,2025-02-02 11:05:01+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Atas nama keadilan, perwakilan dosen ASN Kemdiktisaintek seluruh Indonesia sudah bergerak ke jantung Ibukota Jakarta. 

Mereka akan menggelar aksi damai menuntut pembayaran tunjangan kinerja (tukin) dosen Kemendikbudristek di Istana Negara pada Senin, 3 Februari 2025.

Semoga https://t.co/8r52EePHfX",[],atas nama keadilan perwakilan dosen asn kemdiktisaintek seluruh indonesia sudah bergerak ke jantung ibukota jakarta mereka akan menggelar aksi damai menuntut pembayaran tunjangan kinerja tukin dosen kemendikbudristek di istana negara pada senin februari semoga,,nama keadilan perwakilan dosen asn kemdiktisaintek indonesia bergerak jantung ibukota jakarta menggelar aksi damai menuntut pembayaran tunjangan kinerja tukin dosen kemendikbudristek istana negara senin februari semoga,Neutral
1886220603092562110,2025-02-03 01:10:10+00:00,Ardianto Satriawan,"Hari ini, sebagian dari para dosen, menyampaikan aspirasinya turun ke depan Istana Negara.

Negara berhutang kepada mereka.

Berhutang secara kiasan, juga literal rupiah.

Tapi seperti biasa, yang berhutang lebih galak daripada yang berhak.

Selamat berjuang teman-teman.

Sampai","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",hari ini sebagian dari para dosen menyampaikan aspirasinya turun ke depan istana negara negara berhutang kepada mereka berhutang secara kiasan juga literal rupiah tapi seperti biasa yang berhutang lebih galak daripada yang berhak selamat berjuang temanteman sampai,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen aspirasinya turun istana negara negara berhutang berhutang kiasan literal rupiah berhutang galak berhak selamat berjuang temanteman,Neutral
1880611885722288189,2025-01-18 13:43:08+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Diskusi para pejuang tukin malam inipun disusupi orang2 yg tidak senang dg Perjuangan ini 🥲
mari rapatkan barisan teman2,,
Zoom meetingnya dihack sama orang2 tak bertanggungjawab,,semakin keras kita bersuara,,semakin keras jg orang2 yg tidak senang menentangnya https://t.co/8uEGJ4jlQI","['dosenbukansapiperah', 'bayartukindosenkemdiktisaintek', 'DosenDimiskinkanNegara']",diskusi para pejuang tukin malam inipun disusupi orang yang tidak senang dengan perjuangan ini mari rapatkan barisan teman zoom meetingnya dihack sama orang tak bertanggungjawabsemakin keras kita bersuarasemakin keras jg orang yang tidak senang menentangnya,dosenbukansapiperah bayartukindosenkemdiktisaintek dosendimiskinkannegara,diskusi pejuang tukin malam inipun disusupi orang senang perjuangan mari rapatkan barisan teman zoom meetingnya dihack orang bertanggungjawabsemakin keras bersuarasemakin keras jg orang senang menentangnya,Negative
1877489837340766265,2025-01-09 22:57:13+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"*UNDANGAN TERBUKA*
Kawan-kawan Dosen ASN Kemendiktisaintek Seluruh Indonesia!
Seharusnya, Dosen ASN Kemdiktisaintek menerima TUKIN sebagai tambahan penghasilan pegawai (di luar gapok/serdos) per bulannya sebesar :
*Asisten Ahli (kelas jabatan 9): Rp. 5.000.000*
*Lektor (kelas https://t.co/DadJuM9Th7",[],undangan terbuka kawankawan dosen asn kemendiktisaintek seluruh indonesia seharusnya dosen asn kemdiktisaintek menerima tukin sebagai tambahan penghasilan pegawai di luar gapokserdos per bulannya sebesar asisten ahli kelas jabatan rp lektor kelas,,undangan terbuka kawankawan dosen asn kemendiktisaintek indonesia dosen asn kemdiktisaintek menerima tukin tambahan penghasilan pegawai gapokserdos bulannya asisten ahli kelas jabatan rp lektor kelas,Neutral
1888818787472093319,2025-02-10 05:14:26+00:00,"Kementerian Pendidikan Tinggi, Sains dan Teknologi","Yuk #InsanDiktisaintek manfaatkan kesempatan ini buat cek kondisi kesehatan tubuhmu. Karena sayang diri = sayang orang tersayang. 💕

#CekKesehatanGratis https://t.co/p2WTZRSCsM","['InsanDiktisaintek', 'CekKesehatanGratis']",yuk manfaatkan kesempatan ini buat cek kondisi kesehatan tubuhmu karena sayang diri sayang orang tersayang,insandiktisaintek cekkesehatangratis,yuk manfaatkan kesempatan cek kondisi kesehatan tubuhmu sayang sayang orang tersayang,Positive
1889678628809744407,2025-02-12 14:11:08+00:00,Alvi🇮🇩🇵🇸,"""Jika kau dengar dosen-dosenmu lantang berteriak: tukin-tukin-tukin
Itu bukan karena tak betah miskin
Ada hak dan harkat dalam tunjangan kinerja
Ada integritas dan janji 
Yang melampaui rasa kenyang keluarga sendiri""

Menyalaaaa, Mbaak Okky!  🔥🔥🔥🔥😭😭😭🔥🔥🔥🔥🔥😭😭😭😭",[],jika kau dengar dosendosenmu lantang berteriak tukintukintukin itu bukan karena tak betah miskin ada hak dan harkat dalam tunjangan kinerja ada integritas dan janji yang melampaui rasa kenyang keluarga sendiri menyalaaaa mbaak okky,,kau dengar dosendosenmu lantang berteriak tukintukintukin betah miskin hak harkat tunjangan kinerja integritas janji melampaui kenyang keluarga menyalaaaa mbaak okky,Negative
1886274511970189722,2025-02-03 04:44:23+00:00,Kavit,"Saya mendukung Aksi Damai ADAKSI TUKIN FOR ALL 03 Februari 2025 #tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah #semarjaya
@tukin_dosenASN @aliansidosenasnkemdiktisaintek https://t.co/dMMLer1oLx…","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'semarjaya']",saya mendukung aksi damai adaksi tukin for all februari,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah semarjaya,mendukung aksi damai adaksi tukin for all februari,Neutral
1888491929752731838,2025-02-09 07:35:37+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Selamat Hari Pers Nasional.

Terimakasih rekan Pers selama ini sudah menjadi mitra ADAKSI &amp; meliput Perjuangan Tukin Dosen ASN Kemendiktisaintek seluruh Indonesia. https://t.co/zjpyPDn9pG",[],selamat hari pers nasional terimakasih rekan pers selama ini sudah menjadi mitra adaksi meliput perjuangan tukin dosen asn kemendiktisaintek seluruh indonesia,,selamat pers nasional terimakasih rekan pers mitra adaksi meliput perjuangan tukin dosen asn kemendiktisaintek indonesia,Neutral
1879469990086381664,2025-01-15 10:05:39+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"mohon doanya rekan-rekan sekalian. Kami tahu setiap tindakan kritis akan mendatangkan risiko.

tapi rasa takut kami sudah hilang, selama kami di pihak yang benar bersama Tuhan.

Hidup dosen Indonesia!
Hidup Pendidikan Indonesia!",[],mohon doanya rekanrekan sekalian kami tahu setiap tindakan kritis akan mendatangkan risiko tapi rasa takut kami sudah hilang selama kami di pihak yang benar bersama tuhan hidup dosen indonesia hidup pendidikan indonesia,,mohon doanya rekanrekan tindakan kritis risiko takut hilang tuhan hidup dosen indonesia hidup pendidikan indonesia,Neutral
1889136729174503918,2025-02-11 02:17:49+00:00,Universitas Negeri Surabaya,"#BeritaUNESA
Unesa Apresiasi Komitmen dan Langkah Cepat Kemendiktisaintek terkait Tukin Dosen

selengkapnya di
https://t.co/448wsnrXHL

#UNESA #UniversitasNegeriSurabaya","['BeritaUNESA', 'UNESA', 'UniversitasNegeriSurabaya']",unesa apresiasi komitmen dan langkah cepat kemendiktisaintek terkait tukin dosen selengkapnya di,beritaunesa unesa universitasnegerisurabaya,unesa apresiasi komitmen langkah cepat kemendiktisaintek terkait tukin dosen selengkapnya,Neutral
1879486364946923585,2025-01-15 11:10:43+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Kami juga yang mendidik guru sampai mereka sarjana. Bagaimana mungkin kami rela guru sengsara?

perjuangan ini untuk pendidikan Indonesia.",[],kami juga yang mendidik guru sampai mereka sarjana bagaimana mungkin kami rela guru sengsara perjuangan ini untuk pendidikan indonesia,,mendidik guru sarjana rela guru sengsara perjuangan pendidikan indonesia,Negative
1881297045891477812,2025-01-20 11:05:43+00:00,ikhwānuddīn ✦,"Mendukung Mendiktisaintek Prof Satryo @Kemdiktisaintek untuk terus bekerja menuntaskan pembayaran Tukin dosen ASN

#bayartukindosenkemdiktisaintek 😉",['bayartukindosenkemdiktisaintek'],mendukung mendiktisaintek prof satryo untuk terus bekerja menuntaskan pembayaran tukin dosen asn,bayartukindosenkemdiktisaintek,mendukung mendiktisaintek prof satryo menuntaskan pembayaran tukin dosen asn,Neutral
1886618917411426397,2025-02-04 03:32:56+00:00,Harmailis Chaniago,"apa kabar tentang tuntutan Dosen ASN Kemdiktisaintek???..
semoga bisa dicairkan… aamiin 
#tukinforall #bayartukindosenkemdiktisaintek #dosendimiskinkannegara #dosenbukansapiperah","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosendimiskinkannegara', 'dosenbukansapiperah']",apa kabar tentang tuntutan dosen asn kemdiktisaintek semoga bisa dicairkan aamiin,tukinforall bayartukindosenkemdiktisaintek dosendimiskinkannegara dosenbukansapiperah,kabar tuntutan dosen asn kemdiktisaintek semoga dicairkan aamiin,Neutral
1885243220671816003,2025-01-31 08:26:24+00:00,Hoist The Colours High,"Tukin dosen 2020-2024 ga bisa dibayarkan? Bukan salah Kemendiktisaintek, tapi salah Bendahara Umum Negara. 

Kalian tau nggak siapa Bendahara Umum Negara? Nah demo aja tuh di depan kantornya, paksa, tuntut hak kalian, jangan seenaknya aja tuh BUN bisa nyiapin MBG 100T.",[],tukin dosen tidak bisa dibayarkan bukan salah kemendiktisaintek tapi salah bendahara umum negara kalian tau tidak siapa bendahara umum negara nah demo saja tuh di depan kantornya paksa tuntut hak kalian jangan seenaknya saja tuh bun bisa nyiapin mbg t,,tukin dosen dibayarkan salah kemendiktisaintek salah bendahara negara tau bendahara negara demo tuh kantornya paksa tuntut hak tuh bun nyiapin mbg t,Negative
1886915629447561360,2025-02-04 23:11:57+00:00,jayaning astuti,"@BKNgoid Lalu dimana BKN ketika Tukin dosen tidak kunjung dibayarkan sejak 5 tahun lalu. permudah #bayartukinasndosenkemdiktisaintek #dosenbukansapiperah

@tukin_dosenASN","['bayartukinasndosenkemdiktisaintek', 'dosenbukansapiperah']",lalu dimana bkn ketika tukin dosen tidak kunjung dibayarkan sejak tahun lalu permudah,bayartukinasndosenkemdiktisaintek dosenbukansapiperah,dimana bkn tukin dosen kunjung dibayarkan permudah,Neutral
1886263175714357630,2025-02-03 03:59:20+00:00,ainnifa,"Live streaming AKSI dosen hari ini

https://t.co/oUTSZharXJ…

#tukinforall 
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah 
Cairkan tukin dosen","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",live streaming aksi dosen hari ini cairkan tukin dosen,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,live streaming aksi dosen cairkan tukin dosen,Neutral
1888818778362028085,2025-02-10 05:14:23+00:00,"Kementerian Pendidikan Tinggi, Sains dan Teknologi","#InsanDiktisaintek, cek kesehatan itu penting banget buat deteksi dini penyakit, cegah masalah kesehatan serius &amp; bikin hidup lebih sehat. Lebih baik mencegah sekarang daripada menyesal nanti! https://t.co/eHG9ZvgHFw",['InsanDiktisaintek'],cek kesehatan itu penting banget buat deteksi dini penyakit cegah masalah kesehatan serius bikin hidup lebih sehat lebih baik mencegah sekarang daripada menyesal nanti,insandiktisaintek,cek kesehatan banget deteksi penyakit cegah kesehatan serius bikin hidup sehat mencegah menyesal,Positive
1887867647615705480,2025-02-07 14:14:56+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"mungkin yang dimaksud 2025 Hijriah. 
Soalnya kalo masehi sekarang sudah Februari nih.

Katanya RAKYAT PRIORITAS UTAMA tapi nyatanya TUKIN Mangkrak seharusnya Pemerintah menjadi Teladan Mengayomi Melindungi #pemerintahsehatkanBangsa #bayartukinkemdiktisaintek #dosenbukansapiperah https://t.co/yVKKF3wa3r","['pemerintahsehatkanBangsa', 'bayartukinkemdiktisaintek', 'dosenbukansapiperah', 'dosendimiskinkannegara']",mungkin yang dimaksud hijriah soalnya kalau masehi sekarang sudah februari nih katanya rakyat prioritas utama tapi nyatanya tukin mangkrak seharusnya pemerintah menjadi teladan mengayomi melindungi,pemerintahsehatkanbangsa bayartukinkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,hijriah masehi februari nih rakyat prioritas utama tukin mangkrak pemerintah teladan mengayomi melindungi,Negative
1887421827263439288,2025-02-06 08:43:24+00:00,Magdalene,"Jadi dosen di Indonesia: 

Ngajar ✅
Riset dan publikasi ✅
Pengabdian ✅
Tukin ❎

Baca artikel lengkapnya di sini ya!
https://t.co/Mg22CFCn4B",[],jadi dosen di indonesia ngajar riset dan publikasi pengabdian tukin baca artikel lengkapnya di sini ya,,dosen indonesia ngajar riset publikasi pengabdian tukin baca artikel lengkapnya ya,Neutral
1888865140600451441,2025-02-10 08:18:37+00:00,αya ୨ৎ,"ADEK TOLONG KAKAK, KAKAK DIKEJAR BIOLOGI KIMIA 🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️",[],adek tolong kakak kakak dikejar biologi kimia,,adek tolong kakak kakak dikejar biologi kimia,Neutral
1880438004797641149,2025-01-18 02:12:11+00:00,Suci Lestari Yuana,"Untuk rekan dosen yg sudah merasa cukup, beruntung dalam hidupnya, saya kira salah satu cara kita bersyukur adalah dengan bersolidaritas pada perjuangan rekan-rekan dosen yg mengalami ketidakadilan. Bersatu kita teguh! Yuk bisa yuk ✊🏽🫶🏼🔥🤗 #JanganJadiDosen #TukinDosenASN","['JanganJadiDosen', 'TukinDosenASN']",untuk rekan dosen yang sudah merasa cukup beruntung dalam hidupnya saya kira salah satu cara kita bersyukur adalah dengan bersolidaritas pada perjuangan rekanrekan dosen yang mengalami ketidakadilan bersatu kita teguh yuk bisa yuk,janganjadidosen tukindosenasn,rekan dosen beruntung hidupnya salah bersyukur bersolidaritas perjuangan rekanrekan dosen mengalami ketidakadilan bersatu teguh yuk yuk,Negative
1876185832257892534,2025-01-06 08:35:34+00:00,Nabiyla Risfa Izzati,"Nggak ada link berita kumparan ini, tapi kalau dari https://t.co/1Tldr5pzbi, disebut bahwa ketiadaan anggaran tukin dosen dikarenakan nomenklatur kementerian berubah: https://t.co/61a0rw7rXo

Nggak masuk akal. Hak pekerja kampus nggak dibayar karena nama kementerian berubah.",[],tidak ada link berita kumparan ini tapi kalau dari disebut bahwa ketiadaan anggaran tukin dosen dikarenakan nomenklatur kementerian berubah tidak masuk akal hak pekerja kampus tidak dibayar karena nama kementerian berubah,,link berita kumparan ketiadaan anggaran tukin dosen nomenklatur kementerian berubah masuk akal hak pekerja kampus dibayar nama kementerian berubah,Neutral
1887749856615407987,2025-02-07 06:26:53+00:00,detikedu,"Tukin Dosen Selama 2020-2024 Tak Dibayar, Pakar: Itu Mencederai Hak! https://t.co/QE7k2IKLI4",[],tukin dosen selama tak dibayar pakar itu mencederai hak,,tukin dosen dibayar pakar mencederai hak,Negative
1885342307165343991,2025-01-31 15:00:08+00:00,txtdrinvestor,"TUKIN FOR ALL
Kemdiktisaintek diduga akan menimbulkan DISKRIMINASI antara dosen ASN di lingkungan Kemdiktisaintek dengan dosen ASN lainnya di lingkungan Kemdiktisaintek jika skema 3 tidak dilakukan??

sebuah utas
https://t.co/qwSGabHUuX",[],tukin for all kemdiktisaintek diduga akan menimbulkan diskriminasi antara dosen asn di lingkungan kemdiktisaintek dengan dosen asn lainnya di lingkungan kemdiktisaintek jika skema tidak dilakukan sebuah utas,,tukin for all kemdiktisaintek diduga menimbulkan diskriminasi dosen asn lingkungan kemdiktisaintek dosen asn lingkungan kemdiktisaintek skema utas,Neutral
1881624107089076538,2025-01-21 08:45:20+00:00,txtdrbahasa,"❎apotik
✅apotek

❎analisa
✅analisis

❎himbau
✅imbau

❎ustadz/ustad
✅ustaz

❎milyar
✅miliar

Ini kata-kata baku dalam bahasa Indonesia, yaa. 💌",[],apotik apotek analisa analisis himbau imbau ustadzustad ustaz milyar miliar ini katakata baku dalam bahasa indonesia ya,,apotik apotek analisa analisis himbau imbau ustadzustad ustaz milyar miliar katakata baku bahasa indonesia ya,Neutral
